Gene stable ID	Gene stable ID version	Human gene name	Human gene stable ID
ENSMUSG00000020607	ENSMUSG00000020607.7	LRATD1	ENSG00000162981
ENSMUSG00000035109	ENSMUSG00000035109.14	SHC4	ENSG00000185634
ENSMUSG00000035235	ENSMUSG00000035235.13	TRIM13	ENSG00000204977
ENSMUSG00000061923	ENSMUSG00000061923.4	ODF1	ENSG00000155087
ENSMUSG00000031910	ENSMUSG00000031910.14	HAS3	ENSG00000103044
ENSMUSG00000059363	ENSMUSG00000059363.10	FXN	ENSG00000165060
ENSMUSG00000085601	ENSMUSG00000085601.7	BHMG1	ENSG00000237452
ENSMUSG00000005371	ENSMUSG00000005371.15	FBXO11	ENSG00000138081
ENSMUSG00000078632	ENSMUSG00000078632.4	LRRC37A	ENSG00000176681
ENSMUSG00000078632	ENSMUSG00000078632.4	LRRC37A3	ENSG00000176809
ENSMUSG00000078632	ENSMUSG00000078632.4	LRRC37B	ENSG00000185158
ENSMUSG00000078632	ENSMUSG00000078632.4	LRRC37A2	ENSG00000238083
ENSMUSG00000017615	ENSMUSG00000017615.12	TNFAIP1	ENSG00000109079
ENSMUSG00000028019	ENSMUSG00000028019.9	PDGFC	ENSG00000145431
ENSMUSG00000050428	ENSMUSG00000050428.7	FBXO46	ENSG00000177051
ENSMUSG00000021023	ENSMUSG00000021023.14	PRORP	ENSG00000100890
ENSMUSG00000021023	ENSMUSG00000021023.14	AL121594.1	ENSG00000258790
ENSMUSG00000066189	ENSMUSG00000066189.9	CACNG3	ENSG00000006116
ENSMUSG00000046691	ENSMUSG00000046691.14	CHTF8	ENSG00000168802
ENSMUSG00000046168	ENSMUSG00000046168.9	KCNRG	ENSG00000198553
ENSMUSG00000040128	ENSMUSG00000040128.9	PNRC1	ENSG00000146278
ENSMUSG00000031155	ENSMUSG00000031155.16	PIM2	ENSG00000102096
ENSMUSG00000001240	ENSMUSG00000001240.13	RAMP2	ENSG00000131477
ENSMUSG00000030407	ENSMUSG00000030407.2	QPCTL	ENSG00000011478
ENSMUSG00000019813	ENSMUSG00000019813.16	CEP57L1	ENSG00000183137
ENSMUSG00000069706	ENSMUSG00000069706.3	TAAR5	ENSG00000135569
ENSMUSG00000022324	ENSMUSG00000022324.15	MATN2	ENSG00000132561
ENSMUSG00000046756	ENSMUSG00000046756.10	MRPS7	ENSG00000125445
ENSMUSG00000022295	ENSMUSG00000022295.8	ATP6V1C1	ENSG00000155097
ENSMUSG00000026676	ENSMUSG00000026676.7	CCDC3	ENSG00000151468
ENSMUSG00000047415	ENSMUSG00000047415.12	GPR68	ENSG00000119714
ENSMUSG00000023800	ENSMUSG00000023800.15	TIAM2	ENSG00000146426
ENSMUSG00000030137	ENSMUSG00000030137.8	TUBA8	ENSG00000183785
ENSMUSG00000046808	ENSMUSG00000046808.17	ATP10D	ENSG00000145246
ENSMUSG00000010086	ENSMUSG00000010086.17	RNF112	ENSG00000128482
ENSMUSG00000025040	ENSMUSG00000025040.13	FUNDC1	ENSG00000069509
ENSMUSG00000042675	ENSMUSG00000042675.15	YPEL3	ENSG00000090238
ENSMUSG00000117748	ENSMUSG00000117748.1	DERPC	ENSG00000286140
ENSMUSG00000054931	ENSMUSG00000054931.7	ZKSCAN4	ENSG00000187626
ENSMUSG00000030107	ENSMUSG00000030107.10	USP41	ENSG00000161133
ENSMUSG00000030107	ENSMUSG00000030107.10	USP18	ENSG00000184979
ENSMUSG00000020740	ENSMUSG00000020740.13	GGA3	ENSG00000125447
ENSMUSG00000042742	ENSMUSG00000042742.7	BMT2	ENSG00000164603
ENSMUSG00000039215	ENSMUSG00000039215.5	AOC1	ENSG00000002726
ENSMUSG00000039069	ENSMUSG00000039069.19	MTG2	ENSG00000101181
ENSMUSG00000015112	ENSMUSG00000015112.15	SLC25A13	ENSG00000004864
ENSMUSG00000020818	ENSMUSG00000020818.16	MFSD11	ENSG00000092931
ENSMUSG00000016239	ENSMUSG00000016239.11	LONRF3	ENSG00000175556
ENSMUSG00000021347	ENSMUSG00000021347.3	PRL	ENSG00000172179
ENSMUSG00000023827	ENSMUSG00000023827.8	AGPAT4	ENSG00000026652
ENSMUSG00000002015	ENSMUSG00000002015.5	BCAP31	ENSG00000185825
ENSMUSG00000047989	ENSMUSG00000047989.11	INO80C	ENSG00000153391
ENSMUSG00000026327	ENSMUSG00000026327.8	SERPINB11	ENSG00000206072
ENSMUSG00000062329	ENSMUSG00000062329.4	CYTL1	ENSG00000170891
ENSMUSG00000021555	ENSMUSG00000021555.15	NAA35	ENSG00000135040
ENSMUSG00000020639	ENSMUSG00000020639.14	PFN4	ENSG00000176732
ENSMUSG00000025862	ENSMUSG00000025862.14	STAG2	ENSG00000101972
ENSMUSG00000030606	ENSMUSG00000030606.8	HAPLN3	ENSG00000140511
ENSMUSG00000063882	ENSMUSG00000063882.12	UQCRH	ENSG00000173660
ENSMUSG00000063882	ENSMUSG00000063882.12	UQCRHL	ENSG00000233954
ENSMUSG00000040219	ENSMUSG00000040219.4	TTC12	ENSG00000149292
ENSMUSG00000031925	ENSMUSG00000031925.17	MAML2	ENSG00000184384
ENSMUSG00000026424	ENSMUSG00000026424.8	GPR37L1	ENSG00000170075
ENSMUSG00000027253	ENSMUSG00000027253.15	LRP4	ENSG00000134569
ENSMUSG00000001424	ENSMUSG00000001424.14	SND1	ENSG00000197157
ENSMUSG00000062397	ENSMUSG00000062397.8	ZNF706	ENSG00000120963
ENSMUSG00000029683	ENSMUSG00000029683.7	LMOD2	ENSG00000170807
ENSMUSG00000019857	ENSMUSG00000019857.7	ASF1A	ENSG00000111875
ENSMUSG00000091556	ENSMUSG00000091556.8	KIAA1210	ENSG00000250423
ENSMUSG00000049690	ENSMUSG00000049690.15	NCKAP5	ENSG00000176771
ENSMUSG00000109528	ENSMUSG00000109528.2	OR4F15	ENSG00000182854
ENSMUSG00000027752	ENSMUSG00000027752.15	EXOSC8	ENSG00000120699
ENSMUSG00000050545	ENSMUSG00000050545.10	FAM228B	ENSG00000219626
ENSMUSG00000050545	ENSMUSG00000050545.10	AC008073.3	ENSG00000276087
ENSMUSG00000053004	ENSMUSG00000053004.9	HRH1	ENSG00000196639
ENSMUSG00000031448	ENSMUSG00000031448.12	ADPRHL1	ENSG00000153531
ENSMUSG00000037251	ENSMUSG00000037251.5	POMK	ENSG00000185900
ENSMUSG00000048450	ENSMUSG00000048450.10	MSX1	ENSG00000163132
ENSMUSG00000021022	ENSMUSG00000021022.9	PPP2R3C	ENSG00000092020
ENSMUSG00000034239	ENSMUSG00000034239.14	LRRC37A	ENSG00000176681
ENSMUSG00000034239	ENSMUSG00000034239.14	LRRC37A3	ENSG00000176809
ENSMUSG00000034239	ENSMUSG00000034239.14	LRRC37B	ENSG00000185158
ENSMUSG00000034239	ENSMUSG00000034239.14	LRRC37A2	ENSG00000238083
ENSMUSG00000023232	ENSMUSG00000023232.17	SERINC2	ENSG00000168528
ENSMUSG00000003051	ENSMUSG00000003051.13	ELF3	ENSG00000163435
ENSMUSG00000004789	ENSMUSG00000004789.10	DLST	ENSG00000119689
ENSMUSG00000058298	ENSMUSG00000058298.10	MCM9	ENSG00000111877
ENSMUSG00000078139	ENSMUSG00000078139.3	ISCA1	ENSG00000135070
ENSMUSG00000079941	ENSMUSG00000079941.1	COX5B	ENSG00000135940
ENSMUSG00000108827	ENSMUSG00000108827.3	OR4F6	ENSG00000184140
ENSMUSG00000046093	ENSMUSG00000046093.9	HPCAL4	ENSG00000116983
ENSMUSG00000030699	ENSMUSG00000030699.16	TBX6	ENSG00000149922
ENSMUSG00000024059	ENSMUSG00000024059.10	CLIP4	ENSG00000115295
ENSMUSG00000037470	ENSMUSG00000037470.14	UGGT1	ENSG00000136731
ENSMUSG00000062270	ENSMUSG00000062270.14	MORF4L1	ENSG00000185787
ENSMUSG00000022215	ENSMUSG00000022215.6	FITM1	ENSG00000139914
ENSMUSG00000022817	ENSMUSG00000022817.15	ITGB5	ENSG00000082781
ENSMUSG00000028282	ENSMUSG00000028282.12	CASP8AP2	ENSG00000118412
ENSMUSG00000026605	ENSMUSG00000026605.14	CENPF	ENSG00000117724
ENSMUSG00000075324	ENSMUSG00000075324.13	FIGN	ENSG00000182263
ENSMUSG00000022214	ENSMUSG00000022214.15	DCAF11	ENSG00000100897
ENSMUSG00000037211	ENSMUSG00000037211.12	SPRY1	ENSG00000164056
ENSMUSG00000026821	ENSMUSG00000026821.16	RALGDS	ENSG00000160271
ENSMUSG00000026821	ENSMUSG00000026821.16	AL162417.1	ENSG00000285245
ENSMUSG00000051906	ENSMUSG00000051906.15	CLEC4M	ENSG00000104938
ENSMUSG00000020396	ENSMUSG00000020396.8	NEFH	ENSG00000100285
ENSMUSG00000035093	ENSMUSG00000035093.16	SECISBP2L	ENSG00000138593
ENSMUSG00000030671	ENSMUSG00000030671.9	PDE3B	ENSG00000152270
ENSMUSG00000005355	ENSMUSG00000005355.9	CASP14	ENSG00000105141
ENSMUSG00000055799	ENSMUSG00000055799.13	TCF7L1	ENSG00000152284
ENSMUSG00000041926	ENSMUSG00000041926.15	RNPEP	ENSG00000176393
ENSMUSG00000028691	ENSMUSG00000028691.12	PRDX1	ENSG00000117450
ENSMUSG00000024924	ENSMUSG00000024924.14	VLDLR	ENSG00000147852
ENSMUSG00000046865	ENSMUSG00000046865.7	FBL	ENSG00000105202
ENSMUSG00000024892	ENSMUSG00000024892.17	PC	ENSG00000173599
ENSMUSG00000027886	ENSMUSG00000027886.7	C1orf194	ENSG00000179902
ENSMUSG00000019143	ENSMUSG00000019143.15	HARS2	ENSG00000112855
ENSMUSG00000037992	ENSMUSG00000037992.16	RARA	ENSG00000131759
ENSMUSG00000038936	ENSMUSG00000038936.13	SCCPDH	ENSG00000143653
ENSMUSG00000040412	ENSMUSG00000040412.16	KIAA1324	ENSG00000116299
ENSMUSG00000038065	ENSMUSG00000038065.13	MTURN	ENSG00000180354
ENSMUSG00000022710	ENSMUSG00000022710.17	USP7	ENSG00000187555
ENSMUSG00000025190	ENSMUSG00000025190.13	GOT1	ENSG00000120053
ENSMUSG00000049152	ENSMUSG00000049152.11	UGT3A2	ENSG00000168671
ENSMUSG00000020268	ENSMUSG00000020268.14	LYRM7	ENSG00000186687
ENSMUSG00000063564	ENSMUSG00000063564.13	COL23A1	ENSG00000050767
ENSMUSG00000022296	ENSMUSG00000022296.9	BAALC	ENSG00000164929
ENSMUSG00000049939	ENSMUSG00000049939.6	LRRC4	ENSG00000128594
ENSMUSG00000020334	ENSMUSG00000020334.6	SLC22A4	ENSG00000197208
ENSMUSG00000043885	ENSMUSG00000043885.14	SLC36A4	ENSG00000180773
ENSMUSG00000034435	ENSMUSG00000034435.6	TMEM30B	ENSG00000182107
ENSMUSG00000056900	ENSMUSG00000056900.13	USP13	ENSG00000058056
ENSMUSG00000039116	ENSMUSG00000039116.7	ADGRG6	ENSG00000112414
ENSMUSG00000030095	ENSMUSG00000030095.10	TMEM43	ENSG00000170876
ENSMUSG00000095388	ENSMUSG00000095388.7	HSD3B2	ENSG00000203859
ENSMUSG00000095388	ENSMUSG00000095388.7	HSD3B1	ENSG00000203857
ENSMUSG00000018921	ENSMUSG00000018921.11	PELP1	ENSG00000141456
ENSMUSG00000091530	ENSMUSG00000091530.2	CLDN20	ENSG00000171217
ENSMUSG00000056656	ENSMUSG00000056656.6	APOL3	ENSG00000128284
ENSMUSG00000056656	ENSMUSG00000056656.6	APOL1	ENSG00000100342
ENSMUSG00000056656	ENSMUSG00000056656.6	APOL2	ENSG00000128335
ENSMUSG00000056656	ENSMUSG00000056656.6	APOL4	ENSG00000100336
ENSMUSG00000061815	ENSMUSG00000061815.11	RUFY4	ENSG00000188282
ENSMUSG00000036983	ENSMUSG00000036983.7	TFB1M	ENSG00000029639
ENSMUSG00000031520	ENSMUSG00000031520.6	VEGFC	ENSG00000150630
ENSMUSG00000020413	ENSMUSG00000020413.11	HUS1	ENSG00000136273
ENSMUSG00000062410	ENSMUSG00000062410.14	HSD3B2	ENSG00000203859
ENSMUSG00000062410	ENSMUSG00000062410.14	HSD3B1	ENSG00000203857
ENSMUSG00000059280	ENSMUSG00000059280.4	VPREB1	ENSG00000169575
ENSMUSG00000115199	ENSMUSG00000115199.1	VN1R5	ENSG00000197617
ENSMUSG00000058446	ENSMUSG00000058446.14	ZNRF2	ENSG00000180233
ENSMUSG00000001380	ENSMUSG00000001380.7	HARS	ENSG00000170445
ENSMUSG00000039476	ENSMUSG00000039476.13	PRRX2	ENSG00000167157
ENSMUSG00000029188	ENSMUSG00000029188.14	SLC34A2	ENSG00000157765
ENSMUSG00000021504	ENSMUSG00000021504.14	B4GALT7	ENSG00000027847
ENSMUSG00000030522	ENSMUSG00000030522.14	MTMR10	ENSG00000166912
ENSMUSG00000050064	ENSMUSG00000050064.14	ZNF697	ENSG00000143067
ENSMUSG00000051223	ENSMUSG00000051223.14	BZW1	ENSG00000082153
ENSMUSG00000033386	ENSMUSG00000033386.10	FRRS1	ENSG00000156869
ENSMUSG00000039145	ENSMUSG00000039145.16	CAMK1D	ENSG00000183049
ENSMUSG00000031953	ENSMUSG00000031953.2	TMEM170A	ENSG00000166822
ENSMUSG00000006289	ENSMUSG00000006289.14	OSGEP	ENSG00000092094
ENSMUSG00000020267	ENSMUSG00000020267.6	HINT1	ENSG00000169567
ENSMUSG00000031519	ENSMUSG00000031519.4	ASB5	ENSG00000164122
ENSMUSG00000037349	ENSMUSG00000037349.9	NUDT22	ENSG00000149761
ENSMUSG00000028772	ENSMUSG00000028772.19	ZCCHC17	ENSG00000121766
ENSMUSG00000075229	ENSMUSG00000075229.11	CCDC58	ENSG00000160124
ENSMUSG00000036273	ENSMUSG00000036273.15	LRRK2	ENSG00000188906
ENSMUSG00000038092	ENSMUSG00000038092.6	HSD3B2	ENSG00000203859
ENSMUSG00000038092	ENSMUSG00000038092.6	HSD3B1	ENSG00000203857
ENSMUSG00000019849	ENSMUSG00000019849.11	PREP	ENSG00000085377
ENSMUSG00000115792	ENSMUSG00000115792.1	VN1R5	ENSG00000197617
ENSMUSG00000010607	ENSMUSG00000010607.8	PIGY	ENSG00000255072
ENSMUSG00000067750	ENSMUSG00000067750.3	KHDC1L	ENSG00000256980
ENSMUSG00000067750	ENSMUSG00000067750.3	AL365232.1	ENSG00000243501
ENSMUSG00000067750	ENSMUSG00000067750.3	KHDC1	ENSG00000135314
ENSMUSG00000058099	ENSMUSG00000058099.16	NFAM1	ENSG00000235568
ENSMUSG00000090817	ENSMUSG00000090817.7	HSD3B2	ENSG00000203859
ENSMUSG00000090817	ENSMUSG00000090817.7	HSD3B1	ENSG00000203857
ENSMUSG00000079168	ENSMUSG00000079168.4	CLEC4M	ENSG00000104938
ENSMUSG00000042211	ENSMUSG00000042211.7	FBXO38	ENSG00000145868
ENSMUSG00000026020	ENSMUSG00000026020.9	NOP58	ENSG00000055044
ENSMUSG00000028773	ENSMUSG00000028773.8	FABP3	ENSG00000121769
ENSMUSG00000020229	ENSMUSG00000020229.4	SLC5A4	ENSG00000100191
ENSMUSG00000063730	ENSMUSG00000063730.13	HSD3B2	ENSG00000203859
ENSMUSG00000063730	ENSMUSG00000063730.13	HSD3B1	ENSG00000203857
ENSMUSG00000066036	ENSMUSG00000066036.14	UBR4	ENSG00000127481
ENSMUSG00000046408	ENSMUSG00000046408.13	C19orf67	ENSG00000188032
ENSMUSG00000044220	ENSMUSG00000044220.13	NKX2-3	ENSG00000119919
ENSMUSG00000036634	ENSMUSG00000036634.15	MAG	ENSG00000105695
ENSMUSG00000063894	ENSMUSG00000063894.15	ZKSCAN8	ENSG00000198315
ENSMUSG00000066361	ENSMUSG00000066361.3	SERPINA3	ENSG00000196136
ENSMUSG00000041722	ENSMUSG00000041722.7	KHDC1L	ENSG00000256980
ENSMUSG00000041722	ENSMUSG00000041722.7	AL365232.1	ENSG00000243501
ENSMUSG00000041722	ENSMUSG00000041722.7	KHDC1	ENSG00000135314
ENSMUSG00000071392	ENSMUSG00000071392.6	ECT2L	ENSG00000203734
ENSMUSG00000026180	ENSMUSG00000026180.8	CXCR2	ENSG00000180871
ENSMUSG00000017453	ENSMUSG00000017453.4	PIPOX	ENSG00000179761
ENSMUSG00000095143	ENSMUSG00000095143.5	HSD3B2	ENSG00000203859
ENSMUSG00000095143	ENSMUSG00000095143.5	HSD3B1	ENSG00000203857
ENSMUSG00000028145	ENSMUSG00000028145.9	THEM4	ENSG00000159445
ENSMUSG00000020945	ENSMUSG00000020945.13	LYZL6	ENSG00000275722
ENSMUSG00000041073	ENSMUSG00000041073.10	NACAD	ENSG00000136274
ENSMUSG00000049904	ENSMUSG00000049904.7	TMEM17	ENSG00000186889
ENSMUSG00000031518	ENSMUSG00000031518.6	SPATA4	ENSG00000150628
ENSMUSG00000032902	ENSMUSG00000032902.1	SLC16A1	ENSG00000155380
ENSMUSG00000067001	ENSMUSG00000067001.11	SERPINB7	ENSG00000166396
ENSMUSG00000027674	ENSMUSG00000027674.16	PEX5L	ENSG00000114757
ENSMUSG00000040978	ENSMUSG00000040978.4	C7orf57	ENSG00000164746
ENSMUSG00000053289	ENSMUSG00000053289.8	DDX10	ENSG00000178105
ENSMUSG00000026867	ENSMUSG00000026867.18	GAPVD1	ENSG00000165219
ENSMUSG00000022203	ENSMUSG00000022203.7	EFS	ENSG00000100842
ENSMUSG00000020953	ENSMUSG00000020953.17	COCH	ENSG00000100473
ENSMUSG00000069114	ENSMUSG00000069114.8	ZBTB10	ENSG00000205189
ENSMUSG00000028690	ENSMUSG00000028690.4	MMACHC	ENSG00000132763
ENSMUSG00000103711	ENSMUSG00000103711.1	TSTD1	ENSG00000215845
ENSMUSG00000040985	ENSMUSG00000040985.13	SUN3	ENSG00000164744
ENSMUSG00000014547	ENSMUSG00000014547.10	WDFY2	ENSG00000139668
ENSMUSG00000051285	ENSMUSG00000051285.17	PCMTD1	ENSG00000168300
ENSMUSG00000039059	ENSMUSG00000039059.11	HRH3	ENSG00000101180
ENSMUSG00000040462	ENSMUSG00000040462.13	OS9	ENSG00000135506
ENSMUSG00000095675	ENSMUSG00000095675.2	CCL21	ENSG00000137077
ENSMUSG00000026641	ENSMUSG00000026641.13	USF1	ENSG00000158773
ENSMUSG00000002228	ENSMUSG00000002228.7	PPM1J	ENSG00000155367
ENSMUSG00000063531	ENSMUSG00000063531.7	SEMA3E	ENSG00000170381
ENSMUSG00000010476	ENSMUSG00000010476.14	EBF3	ENSG00000108001
ENSMUSG00000029684	ENSMUSG00000029684.14	WASL	ENSG00000106299
ENSMUSG00000054958	ENSMUSG00000054958.6	NT5C1A	ENSG00000116981
ENSMUSG00000002409	ENSMUSG00000002409.18	DYRK1B	ENSG00000105204
ENSMUSG00000072878	ENSMUSG00000072878.4	NUP50	ENSG00000093000
ENSMUSG00000030532	ENSMUSG00000030532.6	HDDC3	ENSG00000184508
ENSMUSG00000038215	ENSMUSG00000038215.15	CEP44	ENSG00000164118
ENSMUSG00000059187	ENSMUSG00000059187.12	TAFA1	ENSG00000183662
ENSMUSG00000047656	ENSMUSG00000047656.9	TRPT1	ENSG00000149743
ENSMUSG00000034998	ENSMUSG00000034998.18	FOXN2	ENSG00000170802
ENSMUSG00000034617	ENSMUSG00000034617.7	MTRR	ENSG00000124275
ENSMUSG00000030697	ENSMUSG00000030697.7	PPP4C	ENSG00000149923
ENSMUSG00000055865	ENSMUSG00000055865.8	TAFA3	ENSG00000184599
ENSMUSG00000031951	ENSMUSG00000031951.8	TMEM231	ENSG00000205084
ENSMUSG00000028148	ENSMUSG00000028148.11	THEM5	ENSG00000196407
ENSMUSG00000024965	ENSMUSG00000024965.9	FERMT3	ENSG00000149781
ENSMUSG00000035545	ENSMUSG00000035545.13	LENG8	ENSG00000167615
ENSMUSG00000032116	ENSMUSG00000032116.18	STT3A	ENSG00000134910
ENSMUSG00000040997	ENSMUSG00000040997.13	ABHD4	ENSG00000100439
ENSMUSG00000034709	ENSMUSG00000034709.8	PPP1R21	ENSG00000162869
ENSMUSG00000031378	ENSMUSG00000031378.14	ABCD1	ENSG00000101986
ENSMUSG00000034362	ENSMUSG00000034362.7	CSTA	ENSG00000121552
ENSMUSG00000041438	ENSMUSG00000041438.8	UTP4	ENSG00000141076
ENSMUSG00000022551	ENSMUSG00000022551.8	CYC1	ENSG00000179091
ENSMUSG00000024826	ENSMUSG00000024826.15	DPF2	ENSG00000133884
ENSMUSG00000027411	ENSMUSG00000027411.17	VPS16	ENSG00000215305
ENSMUSG00000038886	ENSMUSG00000038886.10	MAN2A2	ENSG00000196547
ENSMUSG00000045045	ENSMUSG00000045045.7	LRFN4	ENSG00000173621
ENSMUSG00000026791	ENSMUSG00000026791.14	SLC2A8	ENSG00000136856
ENSMUSG00000091648	ENSMUSG00000091648.2	C2CD4D	ENSG00000225556
ENSMUSG00000059657	ENSMUSG00000059657.5	CSTA	ENSG00000121552
ENSMUSG00000031996	ENSMUSG00000031996.17	APLP2	ENSG00000084234
ENSMUSG00000021266	ENSMUSG00000021266.16	WARS	ENSG00000140105
ENSMUSG00000010110	ENSMUSG00000010110.17	STX5	ENSG00000162236
ENSMUSG00000028150	ENSMUSG00000028150.14	RORC	ENSG00000143365
ENSMUSG00000006488	ENSMUSG00000006488.17	PRL	ENSG00000172179
ENSMUSG00000031298	ENSMUSG00000031298.15	ADGRG2	ENSG00000173698
ENSMUSG00000048216	ENSMUSG00000048216.13	GPR85	ENSG00000164604
ENSMUSG00000032849	ENSMUSG00000032849.14	ABCC4	ENSG00000125257
ENSMUSG00000024456	ENSMUSG00000024456.16	DIAPH1	ENSG00000131504
ENSMUSG00000024867	ENSMUSG00000024867.14	PIP5K1B	ENSG00000107242
ENSMUSG00000021501	ENSMUSG00000021501.4	CAMLG	ENSG00000164615
ENSMUSG00000115644	ENSMUSG00000115644.1	VN1R5	ENSG00000197617
ENSMUSG00000040209	ENSMUSG00000040209.12	ZNF704	ENSG00000164684
ENSMUSG00000053898	ENSMUSG00000053898.12	ECH1	ENSG00000104823
ENSMUSG00000046215	ENSMUSG00000046215.3	RPRML	ENSG00000179673
ENSMUSG00000021814	ENSMUSG00000021814.17	ANXA7	ENSG00000138279
ENSMUSG00000025427	ENSMUSG00000025427.15	RNF165	ENSG00000141622
ENSMUSG00000054459	ENSMUSG00000054459.8	VSNL1	ENSG00000163032
ENSMUSG00000064125	ENSMUSG00000064125.14	PRR36	ENSG00000183248
ENSMUSG00000078963	ENSMUSG00000078963.3	HSBP1L1	ENSG00000226742
ENSMUSG00000074472	ENSMUSG00000074472.10	ZNF627	ENSG00000198551
ENSMUSG00000030779	ENSMUSG00000030779.16	RBBP6	ENSG00000122257
ENSMUSG00000052419	ENSMUSG00000052419.7	SMIM30	ENSG00000214194
ENSMUSG00000037174	ENSMUSG00000037174.18	ELF2	ENSG00000109381
ENSMUSG00000042589	ENSMUSG00000042589.18	CUX2	ENSG00000111249
ENSMUSG00000033855	ENSMUSG00000033855.15	STON1	ENSG00000243244
ENSMUSG00000033855	ENSMUSG00000033855.15	STON1-GTF2A1L	ENSG00000068781
ENSMUSG00000047712	ENSMUSG00000047712.8	UST	ENSG00000111962
ENSMUSG00000075573	ENSMUSG00000075573.4	DEFB130A	ENSG00000232948
ENSMUSG00000075573	ENSMUSG00000075573.4	DEFB130B	ENSG00000233050
ENSMUSG00000015748	ENSMUSG00000015748.13	PRPF3	ENSG00000117360
ENSMUSG00000027356	ENSMUSG00000027356.8	FERMT1	ENSG00000101311
ENSMUSG00000029063	ENSMUSG00000029063.16	NADK	ENSG00000008130
ENSMUSG00000074217	ENSMUSG00000074217.8	MISP3	ENSG00000141854
ENSMUSG00000091382	ENSMUSG00000091382.2	VN1R5	ENSG00000197617
ENSMUSG00000024936	ENSMUSG00000024936.8	KCNK7	ENSG00000173338
ENSMUSG00000025357	ENSMUSG00000025357.8	DGKA	ENSG00000065357
ENSMUSG00000011832	ENSMUSG00000011832.15	EVI5L	ENSG00000142459
ENSMUSG00000024154	ENSMUSG00000024154.11	GTF2A1L	ENSG00000242441
ENSMUSG00000094695	ENSMUSG00000094695.2	AL162231.1	ENSG00000187186
ENSMUSG00000013662	ENSMUSG00000013662.6	ATAD1	ENSG00000138138
ENSMUSG00000075572	ENSMUSG00000075572.1	DEFB131B	ENSG00000225805
ENSMUSG00000075572	ENSMUSG00000075572.1	DEFB131A	ENSG00000186146
ENSMUSG00000055963	ENSMUSG00000055963.12	TRIQK	ENSG00000205133
ENSMUSG00000093996	ENSMUSG00000093996.2	FAM205A	ENSG00000205108
ENSMUSG00000000787	ENSMUSG00000000787.12	DDX3X	ENSG00000215301
ENSMUSG00000036098	ENSMUSG00000036098.15	MYRF	ENSG00000124920
ENSMUSG00000044505	ENSMUSG00000044505.5	LINGO4	ENSG00000213171
ENSMUSG00000043432	ENSMUSG00000043432.7	LENG9	ENSG00000275183
ENSMUSG00000020534	ENSMUSG00000020534.14	SHMT1	ENSG00000176974
ENSMUSG00000051355	ENSMUSG00000051355.18	COMMD1	ENSG00000173163
ENSMUSG00000024107	ENSMUSG00000024107.7	AC073082.1	ENSG00000279956
ENSMUSG00000024107	ENSMUSG00000024107.7	LHCGR	ENSG00000138039
ENSMUSG00000075571	ENSMUSG00000075571.8	DEFB135	ENSG00000205883
ENSMUSG00000020946	ENSMUSG00000020946.13	GOSR2	ENSG00000108433
ENSMUSG00000020946	ENSMUSG00000020946.13	AC005670.2	ENSG00000262633
ENSMUSG00000030435	ENSMUSG00000030435.16	U2AF2	ENSG00000063244
ENSMUSG00000054763	ENSMUSG00000054763.9	DEFB136	ENSG00000205884
ENSMUSG00000044068	ENSMUSG00000044068.7	ZRSR2	ENSG00000169249
ENSMUSG00000029649	ENSMUSG00000029649.10	POMP	ENSG00000132963
ENSMUSG00000098650	ENSMUSG00000098650.1	COMMD1	ENSG00000173163
ENSMUSG00000025358	ENSMUSG00000025358.16	CDK2	ENSG00000123374
ENSMUSG00000015981	ENSMUSG00000015981.12	STK32C	ENSG00000165752
ENSMUSG00000051650	ENSMUSG00000051650.11	B3GNT2	ENSG00000170340
ENSMUSG00000035125	ENSMUSG00000035125.10	GCFC2	ENSG00000005436
ENSMUSG00000062906	ENSMUSG00000062906.12	HDAC10	ENSG00000100429
ENSMUSG00000029816	ENSMUSG00000029816.10	GPNMB	ENSG00000136235
ENSMUSG00000006373	ENSMUSG00000006373.10	PGRMC1	ENSG00000101856
ENSMUSG00000030533	ENSMUSG00000030533.16	UNC45A	ENSG00000140553
ENSMUSG00000037773	ENSMUSG00000037773.14	PCED1A	ENSG00000132635
ENSMUSG00000047986	ENSMUSG00000047986.12	PALM3	ENSG00000187867
ENSMUSG00000075486	ENSMUSG00000075486.10	COMMD6	ENSG00000188243
ENSMUSG00000021431	ENSMUSG00000021431.15	SNRNP48	ENSG00000168566
ENSMUSG00000025043	ENSMUSG00000025043.3	DUSP21	ENSG00000189037
ENSMUSG00000021156	ENSMUSG00000021156.17	ZMYND11	ENSG00000015171
ENSMUSG00000095234	ENSMUSG00000095234.2	AL162231.1	ENSG00000187186
ENSMUSG00000029650	ENSMUSG00000029650.10	SLC46A3	ENSG00000139508
ENSMUSG00000079597	ENSMUSG00000079597.2	CSTA	ENSG00000121552
ENSMUSG00000096442	ENSMUSG00000096442.1	TAAR8	ENSG00000146385
ENSMUSG00000005465	ENSMUSG00000005465.9	IL27RA	ENSG00000104998
ENSMUSG00000094669	ENSMUSG00000094669.3	OR2A14	ENSG00000221938
ENSMUSG00000085079	ENSMUSG00000085079.3	KHDC1L	ENSG00000256980
ENSMUSG00000085079	ENSMUSG00000085079.3	AL365232.1	ENSG00000243501
ENSMUSG00000085079	ENSMUSG00000085079.3	KHDC1	ENSG00000135314
ENSMUSG00000031950	ENSMUSG00000031950.7	GABARAPL2	ENSG00000034713
